28 Jan 2020 00:19:52.344,28 Jan 2020 00:30:47.796,Deseret_Peak
28 Jan 2020 01:58:00.112,28 Jan 2020 02:07:44.059,Deseret_Peak
28 Jan 2020 03:35:51.119,28 Jan 2020 03:45:37.227,Deseret_Peak
27 Jan 2020 06:01:01.723,27 Jan 2020 06:11:57.761,Mount_Ellen
27 Jan 2020 07:38:14.040,27 Jan 2020 07:47:47.628,Mount_Ellen
27 Jan 2020 21:09:50.653,27 Jan 2020 21:14:58.763,Mount_Ellen
27 Jan 2020 22:42:56.923,27 Jan 2020 22:53:53.590,Mount_Ellen
28 Jan 2020 00:20:07.079,28 Jan 2020 00:30:36.531,Mount_Ellen
28 Jan 2020 01:58:46.461,28 Jan 2020 02:07:32.376,Mount_Ellen
28 Jan 2020 03:36:45.635,28 Jan 2020 03:45:48.176,Mount_Ellen
27 Jan 2020 05:58:11.273,27 Jan 2020 06:09:09.469,Mount_Jefferson_Oregon
27 Jan 2020 07:35:13.135,27 Jan 2020 07:45:12.992,Mount_Jefferson_Oregon
27 Jan 2020 22:44:14.954,27 Jan 2020 22:52:12.937,Mount_Jefferson_Oregon
28 Jan 2020 00:18:53.773,28 Jan 2020 00:29:52.135,Mount_Jefferson_Oregon
28 Jan 2020 01:55:56.079,28 Jan 2020 02:06:43.396,Mount_Jefferson_Oregon
28 Jan 2020 03:33:31.195,28 Jan 2020 03:43:59.073,Mount_Jefferson_Oregon
27 Jan 2020 06:06:46.009,27 Jan 2020 06:15:42.641,Mount_Mitchell
27 Jan 2020 19:35:27.769,27 Jan 2020 19:43:41.149,Mount_Mitchell
27 Jan 2020 21:10:19.529,27 Jan 2020 21:21:24.893,Mount_Mitchell
27 Jan 2020 22:48:23.963,27 Jan 2020 22:57:52.876,Mount_Mitchell
28 Jan 2020 00:27:38.535,28 Jan 2020 00:34:55.038,Mount_Mitchell
28 Jan 2020 02:05:22.852,28 Jan 2020 02:13:50.001,Mount_Mitchell
28 Jan 2020 03:41:51.949,28 Jan 2020 03:52:34.039,Mount_Mitchell
27 Jan 2020 06:01:12.262,27 Jan 2020 06:12:11.133,Mount_Peale
27 Jan 2020 07:38:32.877,27 Jan 2020 07:47:40.595,Mount_Peale
27 Jan 2020 21:09:47.673,27 Jan 2020 21:15:38.703,Mount_Peale
27 Jan 2020 22:43:15.523,27 Jan 2020 22:54:13.533,Mount_Peale
28 Jan 2020 00:20:29.043,28 Jan 2020 00:30:55.875,Mount_Peale
28 Jan 2020 01:59:04.629,28 Jan 2020 02:07:56.372,Mount_Peale
28 Jan 2020 03:36:56.597,28 Jan 2020 03:46:13.815,Mount_Peale
27 Jan 2020 06:01:23.764,27 Jan 2020 06:12:08.597,Humphreys_Peak
27 Jan 2020 07:38:20.520,27 Jan 2020 07:48:29.469,Humphreys_Peak
27 Jan 2020 21:08:45.080,27 Jan 2020 21:14:41.761,Humphreys_Peak
27 Jan 2020 22:42:14.351,27 Jan 2020 22:53:20.206,Humphreys_Peak
28 Jan 2020 00:19:47.587,28 Jan 2020 00:29:52.968,Humphreys_Peak
28 Jan 2020 01:59:04.325,28 Jan 2020 02:06:35.435,Humphreys_Peak
